username,department,role,event_type,hour,failed_logins_10m,denied_accesses_10m,unique_resources_30m,off_hours,role_mismatch,device_mismatch,recent_password_reset,successful_recovery,department_resource_mismatch,resource_sensitivity,recent_endpoints_used,time_since_last_event_seconds,sequence_pattern,historical_user_deviation,user_baseline_risk,repeated_resource_accesses,resource_traversal_count,label
ethan,hr,HR Advisor,login_success,11,5,0,4,0,1,0,0,1,0,5,2,451,mixed_access_pattern,0.545,0.52,6,5,suspicious
zoe,it,Systems Administrator,file_access_denied,6,1,1,5,1,1,0,1,0,1,3,2,416,resource_probe,0.575,0.253,3,7,suspicious
poppy,sales,Sales Administrator,file_access_success,10,2,2,5,0,1,0,0,0,0,4,1,361,repeated_denial,0.647,0.481,1,4,suspicious
millie,sales,Account Executive,login_success,18,1,2,7,1,0,0,0,0,0,5,2,444,repeated_denial,0.51,0.238,7,4,suspicious
owen,it,Endpoint Administrator,file_access_denied,5,2,2,5,1,1,0,0,0,1,4,3,564,repeated_denial,0.608,0.242,2,3,suspicious
sam,it,Junior IT Support Technician,login_success,2,5,4,2,1,1,0,1,1,1,2,2,65,resource_probe,0.777,0.321,7,6,suspicious
lily,hr,HR Assistant,file_access_success,3,2,2,4,1,0,0,1,0,0,2,2,557,routine_access,0.525,0.263,6,5,suspicious
lucy,it,Monitoring and Logging Analyst,file_access_denied,11,5,2,4,0,1,0,0,0,1,2,1,47,unusual_traversal,0.713,0.549,6,3,suspicious
sophie,finance,Payroll Administrator,login_success,12,2,1,7,0,0,1,0,0,1,3,2,439,mixed_access_pattern,0.796,0.316,4,4,suspicious
oscar,sales,Sales Executive,file_access_success,4,3,0,6,1,1,0,0,0,1,4,2,373,mixed_access_pattern,0.583,0.456,5,3,suspicious
poppy,sales,Sales Administrator,file_access_denied,20,5,3,6,1,0,1,0,0,1,5,3,365,resource_probe,0.691,0.495,3,6,suspicious
rosie,sales,Sales Support Coordinator,login_success,5,2,4,2,1,1,1,0,1,1,3,1,121,mixed_access_pattern,0.419,0.163,4,3,suspicious
ella,sales,Senior Sales Executive,file_access_denied,22,4,3,4,1,0,0,1,0,0,3,3,182,routine_access,0.424,0.283,6,6,suspicious
ethan,hr,HR Advisor,login_success,7,3,0,8,1,0,0,0,0,0,5,2,64,repeated_denial,0.506,0.462,1,3,suspicious
jake,finance,Financial Analyst,login_success,16,4,1,7,0,0,0,0,0,1,5,1,304,mixed_access_pattern,0.316,0.435,5,5,suspicious
ethan,hr,HR Advisor,file_access_success,9,3,1,4,0,1,0,1,0,1,2,1,18,repeated_denial,0.467,0.58,5,5,suspicious
olivia,finance,Financial Reporting Accountant,file_access_denied,20,1,1,3,1,0,0,0,0,0,5,1,318,unusual_traversal,0.49,0.588,7,6,suspicious
amelia,hr,Senior HR Advisor,login_success,0,4,0,3,1,0,1,0,0,1,2,2,501,unusual_traversal,0.689,0.525,7,3,suspicious
callum,it,IT Support Technician,file_access_denied,6,0,2,4,1,1,0,0,0,1,3,2,425,mixed_access_pattern,0.473,0.514,2,6,suspicious
henry,sales,Account Executive,login_success,2,1,3,7,1,1,1,0,1,1,2,3,51,mixed_access_pattern,0.682,0.458,3,7,suspicious
chloe,hr,HR Advisor,login_success,20,2,0,5,1,0,0,0,0,1,4,2,238,unusual_traversal,0.603,0.348,1,4,suspicious
harry,hr,People Operations Administrator,file_access_denied,7,5,2,4,1,1,0,1,0,1,4,3,542,repeated_denial,0.619,0.599,7,5,suspicious
poppy,sales,Sales Administrator,file_access_success,2,5,1,5,1,0,0,0,0,1,2,2,311,repeated_denial,0.747,0.55,7,5,suspicious
ava,hr,Employee Relations Advisor,login_failure,12,1,2,3,0,1,0,0,0,0,5,2,269,unusual_traversal,0.433,0.348,3,2,suspicious
grace,finance,Finance Manager,file_access_success,10,3,3,6,0,1,0,0,0,1,4,2,339,mixed_access_pattern,0.351,0.424,4,3,suspicious
lucas,sales,Sales Manager,file_access_success,18,3,1,3,1,1,1,0,0,0,2,2,440,routine_access,0.618,0.332,5,6,suspicious
leo,hr,Learning and Development Coordinator,login_failure,12,1,1,3,0,0,1,1,0,0,4,3,245,resource_probe,0.541,0.447,7,3,suspicious
nathan,it,Senior Systems Administrator,file_access_denied,14,4,4,5,0,1,1,0,1,1,4,3,276,mixed_access_pattern,0.318,0.334,6,2,suspicious
olivia,finance,Financial Reporting Accountant,login_success,23,0,1,6,1,1,1,1,0,1,4,3,183,unusual_traversal,0.418,0.249,6,2,suspicious
adam,it,Senior IT Support Engineer,file_access_success,19,5,0,3,1,1,0,0,1,0,5,1,90,routine_access,0.777,0.263,1,7,suspicious
chloe,hr,HR Advisor,file_access_success,5,1,0,5,1,0,1,1,0,1,5,1,164,unusual_traversal,0.773,0.329,4,3,suspicious
sophie,finance,Payroll Administrator,login_failure,16,0,0,5,0,0,1,0,0,0,3,3,211,unusual_traversal,0.471,0.44,7,4,suspicious
nina,office_admin,Site Administrator,file_access_denied,9,4,3,3,0,0,0,1,1,0,2,2,537,resource_probe,0.417,0.234,4,6,suspicious
charlie,sales,Sales Support Assistant,login_failure,12,2,4,4,0,0,0,0,0,1,3,1,179,resource_probe,0.414,0.534,4,5,suspicious
lucy,it,Monitoring and Logging Analyst,file_access_success,18,3,4,8,1,0,1,0,1,1,2,3,84,repeated_denial,0.363,0.566,1,7,suspicious
sophie,finance,Payroll Administrator,login_success,9,0,3,3,0,1,0,0,0,0,2,2,164,repeated_denial,0.785,0.316,2,6,suspicious
mason,hr,Recruitment Coordinator,file_access_denied,5,1,3,8,1,1,1,0,0,1,3,3,490,resource_probe,0.448,0.351,5,2,suspicious
jack,sales,Senior Sales Executive,login_failure,4,4,1,5,1,0,0,1,0,0,2,1,265,resource_probe,0.586,0.293,2,5,suspicious
poppy,sales,Sales Administrator,login_failure,13,1,3,3,0,1,0,0,0,1,4,3,506,mixed_access_pattern,0.587,0.377,6,5,suspicious
erin,it,Identity and Access Administrator,login_success,12,0,2,5,0,1,1,0,0,1,5,2,295,repeated_denial,0.603,0.57,2,4,suspicious
ryan,it,Network Administrator,file_access_success,9,3,1,4,0,1,0,0,0,0,2,3,276,unusual_traversal,0.733,0.501,1,2,suspicious
henry,sales,Account Executive,login_failure,9,0,4,7,0,0,0,0,0,1,4,3,458,unusual_traversal,0.636,0.577,5,5,suspicious
hannah,it,Security Administrator,login_success,12,3,2,8,0,1,1,0,1,0,5,3,474,repeated_denial,0.618,0.299,3,3,suspicious
daniel,finance,Senior Accountant,login_failure,15,2,4,8,0,0,0,0,1,0,5,1,95,routine_access,0.502,0.255,1,3,suspicious
ryan,it,Network Administrator,file_access_success,3,5,0,3,1,1,0,0,1,0,2,3,241,routine_access,0.614,0.155,1,2,suspicious
alfie,sales,Sales Executive,login_failure,16,4,1,4,0,0,1,0,0,0,2,3,201,routine_access,0.371,0.225,6,2,suspicious
emma,finance,Accounts Payable Assistant,login_success,6,4,0,7,1,0,0,0,0,0,5,3,396,resource_probe,0.762,0.197,6,6,suspicious
noah,finance,Credit Controller,file_access_success,23,1,2,6,1,1,0,0,0,0,3,1,231,mixed_access_pattern,0.685,0.516,5,7,suspicious
jake,finance,Financial Analyst,login_success,7,0,3,2,1,0,1,1,1,1,4,2,456,routine_access,0.774,0.307,2,4,suspicious
liam,finance,Finance Assistant,login_success,0,1,0,5,1,0,0,0,0,0,5,3,350,repeated_denial,0.375,0.572,6,4,suspicious
ella,sales,Senior Sales Executive,login_success,0,5,1,3,1,0,0,0,0,0,2,3,130,routine_access,0.614,0.592,6,2,suspicious
ella,sales,Senior Sales Executive,file_access_denied,10,3,3,5,0,1,0,0,0,1,2,2,486,unusual_traversal,0.335,0.249,2,4,suspicious
sophie,finance,Payroll Administrator,login_success,17,0,2,8,0,1,1,0,0,0,2,3,305,repeated_denial,0.655,0.224,4,5,suspicious
hannah,it,Security Administrator,file_access_success,10,3,4,7,0,0,1,0,0,1,3,2,551,routine_access,0.338,0.422,2,5,suspicious
george,sales,Business Development Executive,file_access_denied,18,2,3,7,1,0,1,0,0,0,5,1,326,repeated_denial,0.613,0.544,3,6,suspicious
amelia,hr,Senior HR Advisor,file_access_denied,11,0,1,7,0,0,0,0,0,1,2,3,327,repeated_denial,0.465,0.539,4,4,suspicious
rosie,sales,Sales Support Coordinator,login_success,14,5,0,2,0,1,0,1,1,1,3,1,19,unusual_traversal,0.482,0.448,3,6,suspicious
sophie,finance,Payroll Administrator,file_access_denied,16,0,0,8,0,1,1,0,0,1,4,3,434,resource_probe,0.735,0.322,4,7,suspicious
ethan,hr,HR Advisor,login_failure,10,1,4,2,0,0,0,0,1,0,2,1,124,resource_probe,0.614,0.384,1,5,suspicious
victoria,office_admin,Office Manager,login_success,15,0,1,2,0,0,1,0,0,0,2,3,10,resource_probe,0.341,0.559,7,7,suspicious
lucy,it,Monitoring and Logging Analyst,file_access_denied,7,4,3,3,1,1,0,1,0,1,2,3,19,unusual_traversal,0.317,0.17,1,4,suspicious
victoria,office_admin,Office Manager,file_access_denied,5,5,2,2,1,1,0,0,0,1,2,1,594,repeated_denial,0.7,0.153,7,6,suspicious
daisy,sales,Business Development Executive,file_access_denied,6,1,3,3,1,0,0,1,0,0,5,1,172,resource_probe,0.348,0.386,3,2,suspicious
adam,it,Senior IT Support Engineer,login_failure,15,4,0,5,0,1,0,0,0,0,3,1,363,routine_access,0.78,0.418,4,4,suspicious
millie,sales,Account Executive,login_failure,6,1,4,4,1,1,1,0,1,1,3,3,218,mixed_access_pattern,0.573,0.291,3,4,suspicious
liam,finance,Finance Assistant,file_access_denied,2,0,2,5,1,1,0,1,0,0,5,3,165,resource_probe,0.607,0.44,4,7,suspicious
mason,hr,Recruitment Coordinator,file_access_success,11,3,3,5,0,0,0,0,1,1,5,3,9,mixed_access_pattern,0.737,0.5,7,4,suspicious
harry,hr,People Operations Administrator,login_success,13,0,2,5,0,0,0,0,1,1,3,1,154,mixed_access_pattern,0.333,0.197,2,3,suspicious
archie,hr,HR Assistant,login_failure,0,2,4,4,1,1,0,1,0,1,5,3,502,resource_probe,0.729,0.265,5,3,suspicious
theo,sales,Junior Sales Executive,login_success,20,3,2,7,1,1,0,1,1,1,4,1,114,unusual_traversal,0.4,0.164,2,6,suspicious
nathan,it,Senior Systems Administrator,file_access_success,6,3,2,3,1,0,0,0,0,0,4,2,535,mixed_access_pattern,0.544,0.513,5,6,suspicious
noah,finance,Credit Controller,file_access_success,9,5,4,4,0,1,0,0,0,1,3,1,248,repeated_denial,0.75,0.26,2,2,suspicious
lucy,it,Monitoring and Logging Analyst,login_success,13,3,1,6,0,0,1,0,0,1,3,3,296,unusual_traversal,0.464,0.215,1,5,suspicious
harry,hr,People Operations Administrator,file_access_success,11,1,1,8,0,1,1,1,1,0,3,3,112,unusual_traversal,0.63,0.478,1,3,suspicious
ryan,it,Network Administrator,login_success,4,0,2,8,1,1,0,0,1,1,2,2,185,resource_probe,0.304,0.186,6,2,suspicious
sophie,finance,Payroll Administrator,login_success,4,3,3,8,1,0,0,0,1,0,5,2,313,mixed_access_pattern,0.691,0.189,7,4,suspicious
leo,hr,Learning and Development Coordinator,file_access_denied,12,0,0,6,0,1,0,0,1,1,4,3,283,unusual_traversal,0.541,0.18,2,2,suspicious
sophie,finance,Payroll Administrator,login_success,15,4,2,3,0,0,0,0,0,1,3,3,344,repeated_denial,0.732,0.355,2,2,suspicious
lucas,sales,Sales Manager,file_access_success,17,1,1,3,0,0,0,0,1,1,3,1,389,routine_access,0.762,0.208,7,7,suspicious
amelia,hr,Senior HR Advisor,file_access_denied,17,3,1,3,0,1,1,0,0,1,3,2,356,mixed_access_pattern,0.532,0.171,4,6,suspicious
mason,hr,Recruitment Coordinator,login_failure,0,4,4,2,1,0,0,1,0,1,5,1,298,unusual_traversal,0.705,0.486,4,7,suspicious
amelia,hr,Senior HR Advisor,login_failure,15,5,2,4,0,1,1,0,0,0,4,2,255,unusual_traversal,0.527,0.345,2,7,suspicious
emma,finance,Accounts Payable Assistant,file_access_success,6,1,0,4,1,0,0,0,0,0,4,2,497,unusual_traversal,0.761,0.221,2,7,suspicious
ben,office_admin,Deputy Office Manager,login_failure,23,1,4,3,1,1,0,1,0,0,3,2,61,routine_access,0.428,0.299,3,4,suspicious
callum,it,IT Support Technician,file_access_success,12,4,2,3,0,0,0,0,0,0,3,2,56,repeated_denial,0.629,0.339,1,7,suspicious
adam,it,Senior IT Support Engineer,file_access_denied,0,0,1,4,1,0,1,1,1,0,2,2,52,routine_access,0.62,0.479,2,4,suspicious
nina,office_admin,Site Administrator,login_failure,10,1,4,7,0,1,0,0,0,1,5,1,72,mixed_access_pattern,0.625,0.456,5,5,suspicious
millie,sales,Account Executive,login_failure,9,1,2,5,0,1,0,1,1,1,5,2,235,mixed_access_pattern,0.566,0.343,1,3,suspicious
isla,hr,Recruitment Advisor,login_success,11,0,4,6,0,1,1,1,0,0,4,2,258,unusual_traversal,0.677,0.468,4,3,suspicious
daisy,sales,Business Development Executive,file_access_success,21,5,1,7,1,1,1,0,1,1,5,2,161,mixed_access_pattern,0.768,0.33,3,7,suspicious
poppy,sales,Sales Administrator,login_success,19,0,0,6,1,1,1,0,0,1,4,1,533,unusual_traversal,0.623,0.426,5,6,suspicious
olivia,finance,Financial Reporting Accountant,file_access_denied,13,4,4,5,0,1,0,0,0,0,4,3,196,unusual_traversal,0.729,0.185,1,7,suspicious
ava,hr,Employee Relations Advisor,file_access_success,10,2,4,4,0,0,0,0,1,1,4,2,47,unusual_traversal,0.684,0.329,3,5,suspicious
sophie,finance,Payroll Administrator,login_failure,0,1,1,8,1,1,0,0,0,1,3,1,458,routine_access,0.781,0.309,6,5,suspicious
grace,finance,Finance Manager,login_failure,21,5,0,6,1,1,0,1,0,1,3,3,117,resource_probe,0.616,0.19,2,2,suspicious
mia,hr,HR Administrator,login_failure,4,2,2,5,1,0,0,0,1,1,5,3,138,unusual_traversal,0.342,0.482,3,4,suspicious
sam,it,Junior IT Support Technician,login_success,15,5,3,6,0,0,0,0,0,1,3,2,367,routine_access,0.501,0.154,1,5,suspicious
charlie,sales,Sales Support Assistant,file_access_success,19,1,1,8,1,0,0,0,0,1,3,1,519,resource_probe,0.591,0.559,1,4,suspicious
daniel,finance,Senior Accountant,file_access_success,0,1,4,6,1,0,0,0,0,0,5,3,299,routine_access,0.322,0.388,1,2,suspicious
ryan,it,Network Administrator,login_success,11,4,3,6,0,1,0,0,0,1,4,1,334,unusual_traversal,0.514,0.214,4,6,suspicious
ryan,it,Network Administrator,login_success,1,1,4,6,1,1,1,0,0,1,5,2,197,routine_access,0.323,0.416,2,2,suspicious
victoria,office_admin,Office Manager,login_success,16,4,2,3,0,0,1,0,0,0,5,1,382,mixed_access_pattern,0.522,0.158,4,2,suspicious
chloe,hr,HR Advisor,login_success,4,0,4,2,1,0,0,0,0,1,5,3,461,routine_access,0.579,0.306,6,6,suspicious
chloe,hr,HR Advisor,file_access_success,11,1,2,4,0,1,0,0,0,1,2,1,154,mixed_access_pattern,0.782,0.223,1,4,suspicious
ethan,hr,HR Advisor,file_access_denied,21,4,1,3,1,1,0,0,0,0,3,2,430,unusual_traversal,0.573,0.565,7,7,suspicious
daisy,sales,Business Development Executive,login_failure,19,1,0,5,1,1,0,1,0,0,2,3,42,repeated_denial,0.719,0.3,6,4,suspicious
sarah,hr,HR Manager,file_access_denied,18,2,0,6,1,1,1,0,0,0,4,1,564,unusual_traversal,0.67,0.519,3,2,suspicious
ruby,sales,Sales Executive,login_success,16,0,0,4,0,1,0,0,1,1,3,1,508,routine_access,0.742,0.598,5,6,suspicious
alfie,sales,Sales Executive,file_access_success,14,4,1,6,0,0,1,0,0,0,3,3,522,resource_probe,0.362,0.366,4,6,suspicious
grace,finance,Finance Manager,file_access_denied,18,2,1,8,1,0,0,0,0,0,3,1,574,unusual_traversal,0.774,0.492,7,7,suspicious
owen,it,Endpoint Administrator,login_failure,2,0,4,5,1,1,0,0,0,1,2,2,557,resource_probe,0.743,0.509,6,3,suspicious
daniel,finance,Senior Accountant,file_access_denied,23,4,0,8,1,1,1,0,0,0,2,2,45,resource_probe,0.526,0.328,5,2,suspicious
erin,it,Identity and Access Administrator,file_access_success,21,3,0,7,1,1,1,1,1,0,4,3,486,repeated_denial,0.418,0.487,2,6,suspicious
liam,finance,Finance Assistant,login_success,0,0,0,2,1,1,1,0,0,0,3,1,276,mixed_access_pattern,0.712,0.317,5,2,suspicious
mason,hr,Recruitment Coordinator,login_success,10,4,2,8,0,1,0,1,1,1,3,2,103,mixed_access_pattern,0.569,0.561,3,4,suspicious
victoria,office_admin,Office Manager,file_access_denied,18,5,2,2,0,0,1,0,1,1,5,3,416,unusual_traversal,0.537,0.595,5,4,suspicious
harry,hr,People Operations Administrator,login_failure,19,1,0,7,1,0,1,0,0,1,4,1,520,routine_access,0.352,0.466,2,5,suspicious
leo,hr,Learning and Development Coordinator,file_access_denied,18,0,1,2,1,0,0,1,0,0,5,2,14,repeated_denial,0.305,0.306,1,7,suspicious
zoe,it,Systems Administrator,file_access_success,5,5,4,7,1,0,1,1,0,0,2,3,400,routine_access,0.395,0.52,5,4,suspicious
adam,it,Senior IT Support Engineer,file_access_denied,22,3,2,5,1,1,0,0,0,0,2,3,397,mixed_access_pattern,0.461,0.231,1,3,suspicious
leo,hr,Learning and Development Coordinator,login_success,23,1,4,5,1,0,0,0,0,0,3,2,390,routine_access,0.43,0.535,6,5,suspicious
charlie,sales,Sales Support Assistant,login_success,6,2,3,2,1,1,0,0,0,0,5,1,49,resource_probe,0.357,0.349,6,2,suspicious
nina,office_admin,Site Administrator,file_access_denied,12,1,3,3,0,0,0,0,0,1,4,3,34,repeated_denial,0.578,0.502,5,4,suspicious
ruby,sales,Sales Executive,login_success,14,1,4,3,0,1,0,0,0,0,4,2,210,repeated_denial,0.671,0.569,7,7,suspicious
chloe,hr,HR Advisor,file_access_denied,3,3,3,2,1,1,0,1,0,0,3,1,403,mixed_access_pattern,0.795,0.191,3,6,suspicious
sarah,hr,HR Manager,file_access_denied,5,1,0,8,1,0,1,0,1,1,2,2,461,routine_access,0.686,0.362,3,2,suspicious
lucas,sales,Sales Manager,file_access_denied,15,5,1,4,0,1,0,1,1,1,3,2,590,resource_probe,0.639,0.249,5,3,suspicious
leo,hr,Learning and Development Coordinator,file_access_success,16,2,4,3,0,1,1,0,0,0,3,3,180,repeated_denial,0.62,0.564,2,5,suspicious
emma,finance,Accounts Payable Assistant,file_access_success,15,2,0,6,0,1,0,0,1,0,3,2,283,mixed_access_pattern,0.396,0.202,2,6,suspicious
grace,finance,Finance Manager,file_access_success,19,0,3,7,1,1,0,0,0,0,5,2,184,unusual_traversal,0.542,0.401,6,6,suspicious
harry,hr,People Operations Administrator,file_access_success,14,1,2,2,0,1,0,0,0,1,3,2,346,repeated_denial,0.785,0.414,4,6,suspicious
theo,sales,Junior Sales Executive,file_access_denied,6,1,2,2,1,1,0,0,1,0,3,3,314,unusual_traversal,0.797,0.408,5,7,suspicious
harry,hr,People Operations Administrator,file_access_success,22,3,4,3,1,0,0,0,1,0,2,1,169,mixed_access_pattern,0.44,0.466,5,3,suspicious
henry,sales,Account Executive,file_access_success,15,5,4,5,0,1,0,0,0,1,2,2,7,routine_access,0.627,0.288,6,4,suspicious
grace,finance,Finance Manager,login_failure,14,1,2,8,0,1,1,0,1,1,5,2,227,repeated_denial,0.398,0.399,6,4,suspicious
liam,finance,Finance Assistant,login_success,21,4,1,8,1,0,0,0,0,0,4,1,491,unusual_traversal,0.798,0.52,6,7,suspicious
grace,finance,Finance Manager,login_success,20,0,0,8,1,0,1,0,0,0,4,1,269,routine_access,0.77,0.426,5,5,suspicious
amelia,hr,Senior HR Advisor,login_failure,9,1,3,2,0,1,0,0,0,0,3,1,249,resource_probe,0.386,0.53,4,6,suspicious
nina,office_admin,Site Administrator,file_access_denied,9,5,3,3,0,0,0,0,0,1,3,2,17,resource_probe,0.37,0.526,6,4,suspicious
hannah,it,Security Administrator,login_success,19,2,3,8,1,1,0,1,0,0,2,2,297,repeated_denial,0.714,0.465,1,4,suspicious
owen,it,Endpoint Administrator,login_success,9,4,1,2,0,1,1,0,0,1,5,3,27,routine_access,0.614,0.162,2,3,suspicious
sam,it,Junior IT Support Technician,login_success,16,4,4,4,0,0,0,0,0,1,5,1,384,repeated_denial,0.445,0.302,4,2,suspicious
nina,office_admin,Site Administrator,file_access_denied,21,2,2,8,1,1,0,0,1,0,2,1,269,repeated_denial,0.667,0.354,4,6,suspicious
ava,hr,Employee Relations Advisor,file_access_success,18,2,1,3,1,1,0,0,0,0,2,1,423,resource_probe,0.736,0.244,7,7,suspicious
daisy,sales,Business Development Executive,file_access_success,12,1,3,4,0,1,1,0,1,1,5,3,232,routine_access,0.318,0.265,4,5,suspicious
olivia,finance,Financial Reporting Accountant,file_access_success,7,5,4,7,1,1,0,0,0,0,3,1,256,routine_access,0.611,0.181,4,3,suspicious
poppy,sales,Sales Administrator,file_access_denied,3,0,2,4,1,1,0,1,0,1,3,3,303,unusual_traversal,0.745,0.181,1,3,suspicious
grace,finance,Finance Manager,file_access_success,23,0,1,8,1,0,0,0,0,0,2,2,325,routine_access,0.533,0.36,4,2,suspicious
emma,finance,Accounts Payable Assistant,file_access_denied,12,0,1,8,0,1,0,0,1,1,4,2,225,unusual_traversal,0.382,0.31,2,5,suspicious
jack,sales,Senior Sales Executive,file_access_success,5,3,1,5,1,1,0,0,0,1,2,1,395,unusual_traversal,0.42,0.49,7,4,suspicious
mia,hr,HR Administrator,file_access_denied,13,3,0,6,0,1,0,1,1,0,3,1,98,resource_probe,0.596,0.46,7,6,suspicious
sam,it,Junior IT Support Technician,login_failure,20,5,1,7,1,1,1,0,0,0,4,1,561,unusual_traversal,0.757,0.475,2,2,suspicious
mason,hr,Recruitment Coordinator,login_failure,9,2,2,5,0,0,0,0,0,1,4,3,368,mixed_access_pattern,0.608,0.227,3,7,suspicious
alex,it,IT Manager,login_failure,0,3,2,6,1,1,0,0,0,0,5,3,216,routine_access,0.351,0.286,7,7,suspicious
nina,office_admin,Site Administrator,file_access_success,1,5,3,8,1,1,0,0,1,1,5,2,365,unusual_traversal,0.42,0.556,1,7,suspicious
hannah,it,Security Administrator,login_failure,16,0,2,7,0,0,1,1,0,1,5,2,140,unusual_traversal,0.655,0.301,5,7,suspicious
ethan,hr,HR Advisor,login_success,15,0,3,8,0,1,0,0,0,0,3,1,481,resource_probe,0.343,0.43,2,2,suspicious
george,sales,Business Development Executive,login_failure,11,4,4,4,0,0,0,0,0,1,3,1,145,resource_probe,0.438,0.459,5,6,suspicious
ben,office_admin,Deputy Office Manager,login_success,2,0,3,2,1,0,1,0,0,0,3,2,119,mixed_access_pattern,0.435,0.503,4,7,suspicious
zoe,it,Systems Administrator,login_success,10,5,1,6,0,1,1,0,0,0,2,1,325,repeated_denial,0.716,0.534,3,3,suspicious
victoria,office_admin,Office Manager,login_success,14,1,3,8,0,1,1,0,0,1,2,2,509,repeated_denial,0.45,0.358,2,5,suspicious
lucas,sales,Sales Manager,login_success,0,4,3,6,1,0,1,0,0,0,4,2,178,repeated_denial,0.757,0.368,2,2,suspicious
rosie,sales,Sales Support Coordinator,login_success,17,5,4,7,0,0,0,0,1,1,5,2,234,resource_probe,0.595,0.565,3,4,suspicious
ruby,sales,Sales Executive,login_success,0,1,1,3,1,1,1,0,1,0,5,1,545,unusual_traversal,0.793,0.202,6,3,suspicious
ruby,sales,Sales Executive,file_access_success,15,0,0,3,0,1,0,0,0,1,4,1,308,resource_probe,0.732,0.405,5,4,suspicious
hannah,it,Security Administrator,login_success,18,5,2,3,1,0,0,0,0,0,3,3,103,repeated_denial,0.733,0.274,7,2,suspicious
ryan,it,Network Administrator,login_success,23,4,4,8,1,0,0,1,0,0,3,2,67,mixed_access_pattern,0.419,0.595,4,2,suspicious
millie,sales,Account Executive,login_failure,21,1,1,6,1,1,0,0,0,0,4,2,249,repeated_denial,0.597,0.289,6,2,suspicious
jake,finance,Financial Analyst,login_success,9,5,3,2,0,0,0,1,0,1,2,1,353,routine_access,0.596,0.349,7,4,suspicious
victoria,office_admin,Office Manager,file_access_success,16,2,1,3,0,0,0,0,0,1,3,1,14,mixed_access_pattern,0.422,0.152,1,2,suspicious
ruby,sales,Sales Executive,file_access_denied,0,5,0,3,1,0,0,1,0,1,4,1,568,repeated_denial,0.661,0.347,5,6,suspicious
isla,hr,Recruitment Advisor,file_access_success,2,2,3,8,1,1,0,1,0,1,4,1,278,resource_probe,0.387,0.54,1,6,suspicious
callum,it,IT Support Technician,file_access_success,18,3,1,4,0,1,0,0,0,1,3,1,552,repeated_denial,0.763,0.271,2,7,suspicious
victoria,office_admin,Office Manager,file_access_success,17,5,4,4,0,0,1,1,0,0,5,2,403,unusual_traversal,0.783,0.297,4,5,suspicious
nina,office_admin,Site Administrator,login_success,19,0,3,7,1,0,0,0,0,1,2,2,297,repeated_denial,0.783,0.353,2,4,suspicious
